scenario,n_port,lam_nm,mm_mode_count,eta_match,eta_ad,eta_internal
3-port,3,1069.0,2.3692618141501156,1.0,1.0,0.95
3-port,3,1070.0,2.3648353567997202,1.0,1.0,0.95
3-port,3,1071.0,2.360421292700086,1.0,1.0,0.95
3-port,3,1072.0,2.3560195756293156,1.0,1.0,0.95
3-port,3,1073.0,2.351630159580798,1.0,1.0,0.95
3-port,3,1074.0,2.347252998762003,1.0,1.0,0.95
3-port,3,1075.0,2.3428880475932936,1.0,1.0,0.95
3-port,3,1076.0,2.3385352607067342,1.0,1.0,0.95
3-port,3,1077.0,2.334194592944913,1.0,1.0,0.95
3-port,3,1078.0,2.3298659993597712,1.0,1.0,0.95
3-port,3,1079.0,2.325549435211438,1.0,1.0,0.95
3-port,3,1080.0,2.321244855967078,1.0,1.0,0.95
3-port,3,1081.0,2.3169522172997383,1.0,1.0,0.95
3-port,3,1082.0,2.312671475087211,1.0,1.0,0.95
3-port,3,1083.0,2.3084025854108954,1.0,1.0,0.95
3-port,3,1084.0,2.304145504554677,1.0,1.0,0.95
3-port,3,1085.0,2.299900189003801,1.0,1.0,0.95
3-port,3,1086.0,2.2956665954437696,1.0,1.0,0.95
3-port,3,1087.0,2.291444680759228,1.0,1.0,0.95
3-port,3,1088.0,2.287234402032872,1.0,1.0,0.95
3-port,3,1089.0,2.2830357165443567,1.0,1.0,0.95
3-port,3,1090.0,2.2788485817692115,1.0,1.0,0.95
3-port,3,1091.0,2.274672955377764,1.0,1.0,0.95
3-port,3,1092.0,2.27050879523407,1.0,1.0,0.95
3-port,3,1093.0,2.2663560593948517,1.0,1.0,0.95
3-port,3,1094.0,2.262214706108439,1.0,1.0,0.95
3-port,3,1095.0,2.258084693813723,1.0,1.0,0.95
3-port,3,1096.0,2.253965981139112,1.0,1.0,0.95
3-port,3,1097.0,2.2498585269014937,1.0,1.0,0.95
3-port,3,1098.0,2.245762290105209,1.0,1.0,0.95
3-port,3,1099.0,2.2416772299410255,1.0,1.0,0.95
3-port,3,1100.0,2.237603305785124,1.0,1.0,0.95
7-port,7,800.0,9.87109375,0.7,0.879350749407306,0.5847682483558584
7-port,7,801.0,9.84646220937935,0.7,0.879350749407306,0.5847682483558584
7-port,7,802.0,9.821922749236634,0.7,0.879350749407306,0.5847682483558584
7-port,7,803.0,9.797474911175248,0.7,0.879350749407306,0.5847682483558584
7-port,7,804.0,9.773118239647532,0.7,0.879350749407306,0.5847682483558584
7-port,7,805.0,9.748852281933567,0.7,0.879350749407306,0.5847682483558584
7-port,7,806.0,9.724676588120115,0.7,0.879350749407306,0.5847682483558584
7-port,7,807.0,9.700590711079787,0.7,0.879350749407306,0.5847682483558584
7-port,7,808.0,9.676594206450348,0.7,0.879350749407306,0.5847682483558584
7-port,7,809.0,9.652686632614238,0.7,0.879350749407306,0.5847682483558584
7-port,7,810.0,9.628867550678253,0.7,0.879350749407306,0.5847682483558584
7-port,7,811.0,9.605136524453378,0.7,0.879350749407306,0.5847682483558584
7-port,7,812.0,9.581493120434859,0.7,0.879350749407306,0.5847682483558584
7-port,7,813.0,9.557936907782361,0.7,0.879350749407306,0.5847682483558584
7-port,7,814.0,9.534467458300382,0.7,0.879350749407306,0.5847682483558584
7-port,7,815.0,9.511084346418759,0.7,0.879350749407306,0.5847682483558584
7-port,7,816.0,9.487787149173396,0.7,0.879350749407306,0.5847682483558584
7-port,7,817.0,9.464575446187128,0.7,0.879350749407306,0.5847682483558584
7-port,7,818.0,9.441448819650768,0.7,0.879350749407306,0.5847682483558584
7-port,7,819.0,9.418406854304292,0.7,0.879350749407306,0.5847682483558584
7-port,7,820.0,9.395449137418202,0.7,0.879350749407306,0.5847682483558584
7-port,7,821.0,9.372575258775058,0.7,0.879350749407306,0.5847682483558584
7-port,7,822.0,9.349784810651133,0.7,0.879350749407306,0.5847682483558584
7-port,7,823.0,9.32707738779825,0.7,0.879350749407306,0.5847682483558584
7-port,7,824.0,9.304452587425772,0.7,0.879350749407306,0.5847682483558584
7-port,7,825.0,9.281910009182738,0.7,0.879350749407306,0.5847682483558584
7-port,7,826.0,9.259449255140147,0.7,0.879350749407306,0.5847682483558584
7-port,7,827.0,9.23706992977341,0.7,0.879350749407306,0.5847682483558584
7-port,7,828.0,9.214771639944923,0.7,0.879350749407306,0.5847682483558584
7-port,7,829.0,9.1925539948868,0.7,0.879350749407306,0.5847682483558584
7-port,7,830.0,9.170416606183771,0.7,0.879350749407306,0.5847682483558584
7-port,7,831.0,9.148359087756186,0.7,0.879350749407306,0.5847682483558584
7-port,7,832.0,9.126381055843195,0.7,0.879350749407306,0.5847682483558584
7-port,7,833.0,9.10448212898605,0.7,0.879350749407306,0.5847682483558584
7-port,7,834.0,9.082661928011548,0.7,0.879350749407306,0.5847682483558584
7-port,7,835.0,9.060920076015634,0.7,0.879350749407306,0.5847682483558584
7-port,7,836.0,9.03925619834711,0.7,0.879350749407306,0.5847682483558584
7-port,7,837.0,9.017669922591491,0.7,0.879350749407306,0.5847682483558584
7-port,7,838.0,8.996160878555035,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,839.0,8.974728698248809,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,840.0,8.953373015873016,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,841.0,8.93209346780134,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,842.0,8.910889692565489,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,843.0,8.889761330839837,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,844.0,8.868708025426203,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,845.0,8.847729421238752,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,846.0,8.826825165289025,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,847.0,8.805994906671092,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,848.0,8.785238296546813,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,849.0,8.764554988131259,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,850.0,8.7439446366782,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,851.0,8.723406899465756,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,852.0,8.702941435782142,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,853.0,8.682547906911545,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,854.0,8.662225976120089,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,855.0,8.641975308641976,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,856.0,8.621795571665649,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,857.0,8.60168643432015,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,858.0,8.581647567661552,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,859.0,8.561678644659503,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,860.0,8.541779340183883,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,861.0,8.521949330991568,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,862.0,8.502188295713308,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,863.0,8.482495914840708,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,864.0,8.462871870713306,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,865.0,8.443315847505763,0.7777777777777778,0.9178564384568926,0.6781939239709261
7-port,7,866.0,8.423827531215164,0.7777777777777778,0.9178564384568926,0.6781939239709261
